8.496000e-04 1.157900e-02 
8.596000e-04 1.082125e-02 
8.696000e-04 9.995046e-03 
8.796000e-04 9.111774e-03 
8.896000e-04 8.182806e-03 
8.996000e-04 7.219404e-03 
9.096000e-04 6.232621e-03 
9.196000e-04 5.233199e-03 
9.296000e-04 4.231480e-03 
9.396000e-04 3.237323e-03 
9.496000e-04 2.260037e-03 
9.596000e-04 1.308312e-03 
9.696000e-04 3.901669e-04 
9.796000e-04 -4.870970e-04 
9.896000e-04 -1.316931e-03 
9.996000e-04 -2.093567e-03 
1.009600e-03 -2.812035e-03 
1.019600e-03 -3.468174e-03 
1.029600e-03 -4.058630e-03 
1.039600e-03 -4.580853e-03 
1.049600e-03 -5.033081e-03 
1.059600e-03 -5.414320e-03 
1.069600e-03 -5.724313e-03 
1.079600e-03 -5.963509e-03 
1.089600e-03 -6.133027e-03 
1.099600e-03 -6.234607e-03 
1.109600e-03 -6.270567e-03 
1.119600e-03 -6.243749e-03 
1.129600e-03 -6.157470e-03 
1.139600e-03 -6.015463e-03 
1.149600e-03 -5.821821e-03 
1.159600e-03 -5.580943e-03 
1.169600e-03 -5.297470e-03 
1.179600e-03 -4.976234e-03 
1.189600e-03 -4.622200e-03 
1.199600e-03 -4.240409e-03 
1.209600e-03 -3.835927e-03 
1.219600e-03 -3.413796e-03 
1.229600e-03 -2.978982e-03 
1.239600e-03 -2.536334e-03 
1.249600e-03 -2.090542e-03 
1.259600e-03 -1.646097e-03 
1.269600e-03 -1.207259e-03 
1.279600e-03 -7.780260e-04 
1.289600e-03 -3.621084e-04 
1.299600e-03 3.709404e-05 
1.309600e-03 4.165096e-04 
1.319600e-03 7.734085e-04 
1.329600e-03 1.105413e-03 
1.339600e-03 1.410503e-03 
1.349600e-03 1.687020e-03 
1.359600e-03 1.933662e-03 
1.369600e-03 2.149483e-03 
1.379600e-03 2.333882e-03 
1.389600e-03 2.486593e-03 
1.399600e-03 2.607673e-03 
1.409600e-03 2.697483e-03 
1.419600e-03 2.756669e-03 
1.429600e-03 2.786146e-03 
1.439600e-03 2.787073e-03 
1.449600e-03 2.760830e-03 
1.459600e-03 2.708995e-03 
1.469600e-03 2.633317e-03 
1.479600e-03 2.535693e-03 
1.489600e-03 2.418142e-03 
1.499600e-03 2.282777e-03 
1.509600e-03 2.131782e-03 
1.519600e-03 1.967387e-03 
1.529600e-03 1.791845e-03 
1.539600e-03 1.607406e-03 
1.549600e-03 1.416299e-03 
1.559600e-03 1.220707e-03 
1.569600e-03 1.022752e-03 
1.579600e-03 8.244770e-04 
1.589600e-03 6.278260e-04 
1.599600e-03 4.346341e-04 
1.609600e-03 2.466133e-04 
1.619600e-03 6.534182e-05 
1.629600e-03 -1.077446e-04 
1.639600e-03 -2.713597e-04 
1.649600e-03 -4.243721e-04 
1.659600e-03 -5.658084e-04 
1.669600e-03 -6.948556e-04 
1.679600e-03 -8.108605e-04 
1.689600e-03 -9.133288e-04 
1.699600e-03 -1.001922e-03 
1.709600e-03 -1.076453e-03 
1.719600e-03 -1.136881e-03 
1.729600e-03 -1.183303e-03 
1.739600e-03 -1.215951e-03 
1.749600e-03 -1.235175e-03 
1.759600e-03 -1.241443e-03 
1.769600e-03 -1.235324e-03 
1.779600e-03 -1.217480e-03 
1.789600e-03 -1.188655e-03 
1.799600e-03 -1.149665e-03 
1.809600e-03 -1.101383e-03 
1.819600e-03 -1.044731e-03 
1.829600e-03 -9.806684e-04 
1.839600e-03 -9.101790e-04 
1.849600e-03 -8.342616e-04 
1.859600e-03 -7.539191e-04 
1.869600e-03 -6.701488e-04 
1.879600e-03 -5.839328e-04 
1.889600e-03 -4.962292e-04 
1.899600e-03 -4.079639e-04 
1.909600e-03 -3.200233e-04 
1.919600e-03 -2.332474e-04 
1.929600e-03 -1.484242e-04 
1.939600e-03 -6.628415e-05 
1.949600e-03 1.250394e-05 
1.959600e-03 8.733638e-05 
1.969600e-03 1.576773e-04 
1.979600e-03 2.230608e-04 
1.989600e-03 2.830917e-04 
1.999600e-03 3.374462e-04 
2.009600e-03 3.858716e-04 
2.019600e-03 4.281851e-04 
2.029600e-03 4.642723e-04 
2.039600e-03 4.940849e-04 
2.049600e-03 5.176382e-04 
2.059600e-03 5.350075e-04 
2.069600e-03 5.463247e-04 
2.079600e-03 5.517742e-04 
2.089600e-03 5.515884e-04 
2.099600e-03 5.460434e-04 
2.109600e-03 5.354539e-04 
2.119600e-03 5.201685e-04 
2.129600e-03 5.005645e-04 
2.139600e-03 4.770427e-04 
2.149600e-03 4.500228e-04 
2.159600e-03 4.199380e-04 
2.169600e-03 3.872302e-04 
2.179600e-03 3.523453e-04 
2.189600e-03 3.157288e-04 
2.199600e-03 2.778214e-04 
2.209600e-03 2.390547e-04 
2.219600e-03 1.998479e-04 
2.229600e-03 1.606041e-04 
2.239600e-03 1.217068e-04 
2.249600e-03 8.351785e-05 
2.259600e-03 4.637442e-05 
2.269600e-03 1.058713e-05 
2.279600e-03 -2.356173e-05 
2.289600e-03 -5.581953e-05 
2.299600e-03 -8.596436e-05 
2.309600e-03 -1.138056e-04 
2.319600e-03 -1.391845e-04 
2.329600e-03 -1.619738e-04 
2.339600e-03 -1.820778e-04 
2.349600e-03 -1.994314e-04 
2.359600e-03 -2.139996e-04 
2.369600e-03 -2.257762e-04 
2.379600e-03 -2.347824e-04 
2.389600e-03 -2.410653e-04 
2.399600e-03 -2.446963e-04 
2.409600e-03 -2.457692e-04 
2.419600e-03 -2.443980e-04 
2.429600e-03 -2.407149e-04 
2.439600e-03 -2.348683e-04 
2.449600e-03 -2.270204e-04 
2.459600e-03 -2.173450e-04 
2.469600e-03 -2.060251e-04 
2.479600e-03 -1.932509e-04 
2.489600e-03 -1.792176e-04 
2.499600e-03 -1.641229e-04 
2.509600e-03 -1.481655e-04 
2.519600e-03 -1.315426e-04 
2.529600e-03 -1.144484e-04 
2.539600e-03 -9.707211e-05 
2.549600e-03 -7.959667e-05 
2.559600e-03 -6.219697e-05 
2.569600e-03 -4.503864e-05 
2.579600e-03 -2.827693e-05 
2.589600e-03 -1.205568e-05 
2.599600e-03 3.493553e-06 
2.609600e-03 1.825213e-05 
2.619600e-03 3.211489e-05 
2.629600e-03 4.499051e-05 
2.639600e-03 5.680171e-05 
2.649600e-03 6.748535e-05 
2.659600e-03 7.699230e-05 
2.669600e-03 8.528732e-05 
2.679600e-03 9.234864e-05 
2.689600e-03 9.816757e-05 
2.699600e-03 1.027479e-04 
2.709600e-03 1.061054e-04 
2.719600e-03 1.082669e-04 
2.729600e-03 1.092695e-04 
2.739600e-03 1.091598e-04 
2.749600e-03 1.079932e-04 
2.759600e-03 1.058322e-04 
2.769600e-03 1.027464e-04 
2.779600e-03 9.881081e-05 
2.789600e-03 9.410507e-05 
2.799600e-03 8.871245e-05 
2.809600e-03 8.271886e-05 
2.819600e-03 7.621188e-05 
2.829600e-03 6.927982e-05 
2.839600e-03 6.201084e-05 
2.849600e-03 5.449206e-05 
2.859600e-03 4.680882e-05 
2.869600e-03 3.904390e-05 
2.879600e-03 3.127685e-05 
2.889600e-03 2.358336e-05 
2.899600e-03 1.603473e-05 
2.909600e-03 8.697371e-06 
2.919600e-03 1.632415e-06 
2.929600e-03 -5.104634e-06 
2.939600e-03 -1.146417e-05 
2.949600e-03 -1.740266e-05 
2.959600e-03 -2.288280e-05 
2.969600e-03 -2.787357e-05 
2.979600e-03 -3.235021e-05 
2.989600e-03 -3.629415e-05 
2.999600e-03 -3.969295e-05 
3.009600e-03 -4.254006e-05 
3.019600e-03 -4.483460e-05 
3.029600e-03 -4.658114e-05 
3.039600e-03 -4.778934e-05 
3.049600e-03 -4.847365e-05 
3.059600e-03 -4.865290e-05 
3.069600e-03 -4.834992e-05 
3.079600e-03 -4.759112e-05 
3.089600e-03 -4.640607e-05 
3.099600e-03 -4.482705e-05 
3.109600e-03 -4.288859e-05 
3.119600e-03 -4.062705e-05 
3.129600e-03 -3.808017e-05 
3.139600e-03 -3.528661e-05 
3.149600e-03 -3.228558e-05 
3.159600e-03 -2.911636e-05 
3.169600e-03 -2.581799e-05 
3.179600e-03 -2.242885e-05 
3.189600e-03 -1.898636e-05 
3.199600e-03 -1.552659e-05 
3.209600e-03 -1.208408e-05 
3.219600e-03 -8.691477e-06 
3.229600e-03 -5.379376e-06 
3.239600e-03 -2.176094e-06 
3.249600e-03 8.924889e-07 
3.259600e-03 3.803063e-06 
3.269600e-03 6.534991e-06 
3.279600e-03 9.070377e-06 
3.289600e-03 1.139411e-05 
3.299600e-03 1.349388e-05 
3.309600e-03 1.536013e-05 
3.319600e-03 1.698609e-05 
3.329600e-03 1.836760e-05 
3.339600e-03 1.950313e-05 
3.349600e-03 2.039360e-05 
3.359600e-03 2.104225e-05 
3.369600e-03 2.145454e-05 
3.379600e-03 2.163797e-05 
3.389600e-03 2.160189e-05 
3.399600e-03 2.135732e-05 
3.409600e-03 2.091680e-05 
3.419600e-03 2.029415e-05 
3.429600e-03 1.950428e-05 
3.439600e-03 1.856303e-05 
3.449600e-03 1.748692e-05 
3.459600e-03 1.629298e-05 
3.469600e-03 1.499858e-05 
3.479600e-03 1.362119e-05 
3.489600e-03 1.217826e-05 
3.499600e-03 1.068703e-05 
3.509600e-03 9.164346e-06 
3.519600e-03 7.626571e-06 
3.529600e-03 6.089403e-06 
3.539600e-03 4.567773e-06 
3.549600e-03 3.075732e-06 
3.559600e-03 1.626362e-06 
3.569600e-03 2.316934e-07 
3.579600e-03 -1.097363e-06 
3.589600e-03 -2.351066e-06 
3.599600e-03 -3.520880e-06 
3.609600e-03 -4.599502e-06 
3.619600e-03 -5.580872e-06 
3.629600e-03 -6.460172e-06 
3.639600e-03 -7.233811e-06 
3.649600e-03 -7.899401e-06 
3.659600e-03 -8.455723e-06 
3.669600e-03 -8.902678e-06 
3.679600e-03 -9.241241e-06 
3.689600e-03 -9.473388e-06 
3.699600e-03 -9.602041e-06 
3.709600e-03 -9.630983e-06 
3.719600e-03 -9.564784e-06 
3.729600e-03 -9.408719e-06 
3.739600e-03 -9.168679e-06 
3.749600e-03 -8.851087e-06 
3.759600e-03 -8.462808e-06 
3.769600e-03 -8.011059e-06 
3.779600e-03 -7.503328e-06 
3.789600e-03 -6.947278e-06 
3.799600e-03 -6.350673e-06 
3.809600e-03 -5.721293e-06 
3.819600e-03 -5.066858e-06 
3.829600e-03 -4.394957e-06 
3.839600e-03 -3.712978e-06 
3.849600e-03 -3.028050e-06 
3.859600e-03 -2.346981e-06 
3.869600e-03 -1.676213e-06 
3.879600e-03 -1.021772e-06 
3.889600e-03 -3.892328e-07 
3.899600e-03 2.163139e-07 
3.909600e-03 7.902883e-07 
3.919600e-03 1.328641e-06 
3.929600e-03 1.827865e-06 
3.939600e-03 2.285007e-06 
3.949600e-03 2.697665e-06 
3.959600e-03 3.063988e-06 
3.969600e-03 3.382665e-06 
3.979600e-03 3.652913e-06 
3.989600e-03 3.874459e-06 
3.999600e-03 4.047516e-06 
4.009600e-03 4.172761e-06 
4.019600e-03 4.251299e-06 
4.029600e-03 4.284641e-06 
4.039600e-03 4.274661e-06 
4.049600e-03 4.223564e-06 
4.059600e-03 4.133848e-06 
4.069600e-03 4.008266e-06 
4.079600e-03 3.849785e-06 
4.089600e-03 3.661548e-06 
4.099600e-03 3.446836e-06 
4.109600e-03 3.209026e-06 
4.119600e-03 2.951557e-06 
4.129600e-03 2.677892e-06 
4.139600e-03 2.391481e-06 
4.149600e-03 2.095733e-06 
4.159600e-03 1.793980e-06 
4.169600e-03 1.489451e-06 
4.179600e-03 1.185245e-06 
4.189600e-03 8.843072e-07 
4.199600e-03 5.894071e-07 
4.209600e-03 3.031211e-07 
4.219600e-03 2.781626e-08 
4.229600e-03 -2.343625e-07 
4.239600e-03 -4.815023e-07 
4.249600e-03 -7.119297e-07 
4.259600e-03 -9.242153e-07 
4.269600e-03 -1.117176e-06 
4.279600e-03 -1.289874e-06 
4.289600e-03 -1.441615e-06 
4.299600e-03 -1.571941e-06 
4.309600e-03 -1.680627e-06 
4.319600e-03 -1.767667e-06 
4.329600e-03 -1.833269e-06 
4.339600e-03 -1.877836e-06 
4.349600e-03 -1.901958e-06 
4.359600e-03 -1.906397e-06 
4.369600e-03 -1.892065e-06 
4.379600e-03 -1.860017e-06 
4.389600e-03 -1.811425e-06 
4.399600e-03 -1.747569e-06 
4.409600e-03 -1.669813e-06 
4.419600e-03 -1.579588e-06 
4.429600e-03 -1.478382e-06 
4.439600e-03 -1.367712e-06 
4.449600e-03 -1.249116e-06 
4.459600e-03 -1.124134e-06 
4.469600e-03 -9.942942e-07 
4.479600e-03 -8.610955e-07 
4.489600e-03 -7.259980e-07 
4.499600e-03 -5.904089e-07 
4.509600e-03 -4.556718e-07 
4.519600e-03 -3.230564e-07 
4.529600e-03 -1.937502e-07 
4.539600e-03 -6.885067e-08 
4.549600e-03 5.064111e-08 
4.559600e-03 1.638254e-07 
4.569600e-03 2.699074e-07 
4.579600e-03 3.682006e-07 
4.589600e-03 4.581271e-07 
4.599600e-03 5.392190e-07 
4.609600e-03 6.111169e-07 
4.619600e-03 6.735685e-07 
4.629600e-03 7.264257e-07 
4.639600e-03 7.696410e-07 
4.649600e-03 8.032629e-07 
4.659600e-03 8.274311e-07 
4.669600e-03 8.423703e-07 
4.679600e-03 8.483843e-07 
4.689600e-03 8.458489e-07 
4.699600e-03 8.352047e-07 
4.709600e-03 8.169500e-07 
4.719600e-03 7.916328e-07 
4.729600e-03 7.598430e-07 
4.739600e-03 7.222052e-07 
4.749600e-03 6.793701e-07 
4.759600e-03 6.320076e-07 
4.769600e-03 5.807989e-07 
4.779600e-03 5.264296e-07 
4.789600e-03 4.695825e-07 
4.799600e-03 4.109317e-07 
4.809600e-03 3.511355e-07 
4.819600e-03 2.908317e-07 
4.829600e-03 2.306320e-07 
4.839600e-03 1.711171e-07 
4.849600e-03 1.128329e-07 
4.859600e-03 5.628677e-08 
4.869600e-03 1.944498e-09 
4.879600e-03 -4.977230e-08 
4.889600e-03 -9.848807e-08 
4.899600e-03 -1.438747e-07 
4.909600e-03 -1.856525e-07 
4.919600e-03 -2.235905e-07 
4.929600e-03 -2.575063e-07 
4.939600e-03 -2.872656e-07 
4.949600e-03 -3.127809e-07 
4.959600e-03 -3.340105e-07 
4.969600e-03 -3.509564e-07 
4.979600e-03 -3.636619e-07 
4.989600e-03 -3.722100e-07 
4.999600e-03 -3.767196e-07 
5.000000e-03 -3.768174e-07 
