18.100033	404.193604	-78.542107
18.200033	396.339386	-79.523109
18.300034	388.387085	-80.504112
18.400034	380.336670	-81.485115
18.500034	372.188171	-82.466118
18.600035	363.941559	-83.447121
18.700035	355.596832	-84.428123
18.800035	347.154022	-85.409126
18.900036	338.613098	-86.390129
19.000036	329.974091	-87.371132
19.100037	321.236969	-88.352135
19.200037	312.401764	-89.333138
19.300037	303.468445	-90.314140
19.400038	294.437042	-91.295143
19.500038	285.307526	-92.276146
19.600039	276.079926	-93.257149
19.700039	266.754211	-94.238152
19.800039	257.330383	-95.219154
19.900040	247.808472	-96.200157
20.000040	238.188461	-97.181160
20.100040	228.470352	-98.162163
20.200041	218.654129	-99.143166
20.300041	208.739807	-100.124168
20.400042	198.727386	-101.105171
20.500042	188.616867	-102.086174
20.600042	178.408249	-103.067177
20.700043	168.101532	-104.048180
20.800043	157.696716	-105.029182
20.900043	147.193802	-106.010185
21.000044	136.592789	-106.991188
21.100044	125.893669	-107.972191
21.200045	115.096451	-108.953194
21.300045	104.201134	-109.934196
21.400045	93.207718	-110.915199
21.500046	82.116196	-111.896202
21.600046	70.926575	-112.877205
21.700047	59.638855	-113.858208
21.800047	48.253033	-114.839211
21.900047	36.769112	-115.820213
22.000048	25.187090	-116.801216
22.100048	13.506968	-117.782219
22.200048	1.728746	-118.763222
22.300049	-10.147576	-119.744225
22.400049	-22.121998	-120.725227
22.500050	-34.194519	-121.706230
22.600050	-46.365143	-122.687233
22.700050	-58.633865	-123.668236
22.800051	-71.000687	-124.649239
22.900051	-83.465607	-125.630241
23.000051	-96.028633	-126.611244
23.100052	-108.689758	-127.592247
23.200052	-121.448982	-128.573242
23.300053	-134.306305	-129.554245
23.400053	-147.261734	-130.535248
23.500053	-160.315262	-131.516251
23.600054	-173.466888	-132.497253
23.700054	-186.716614	-133.478256
23.800055	-200.064438	-134.459259
23.900055	-213.510361	-135.440262
24.000055	-227.054382	-136.421265
24.100056	-240.696503	-137.402267
24.200056	-254.436737	-138.383270
24.300056	-268.275055	-139.364273
24.400057	-282.211487	-140.345276
24.500057	-296.246002	-141.326279
24.600058	-310.378632	-142.307281
24.700058	-324.609375	-143.288284
24.800058	-338.938202	-144.269287
24.900059	-353.365143	-145.250290
25.000059	-367.890167	-146.231293
25.100060	-382.513306	-147.212296
25.200060	-397.234528	-148.193298
25.300060	-412.053864	-149.174301
25.400061	-426.971283	-150.155304
25.500061	-441.986816	-151.136307
25.600061	-457.100433	-152.117310
25.700062	-472.312164	-153.098312
25.800062	-487.622009	-154.079315
25.900063	-503.029938	-155.060318
26.000063	-518.535950	-156.041321
26.100063	-534.140076	-157.022324
26.200064	-549.842285	-158.003326
26.300064	-565.642639	-158.984329
26.400064	-581.541077	-159.965332
26.500065	-597.537598	-160.946335
26.600065	-613.632202	-161.927338
26.700066	-629.824951	-162.908340
